id,age,gender,race,sexuality,chartType,actualValue,perceivedValue,error,time
1550089054724,22,male,other,no,roseChart,34,15,4.257387842692652,41648
1550089054724,22,male,other,no,barChart,33,35,1.0874628412503393,23963
1550089054724,22,male,other,no,barChart,53,60,2.8328900141647417,3947
1550089054724,22,male,other,no,pieChart,64,80,4.011227255423254,6585
1550089054724,22,male,other,no,roseChart,3,2,0.16992500144231237,22818
1550089054724,22,male,other,no,pieChart,62,55,2.8328900141647417,5724
1550089054724,22,male,other,no,pieChart,23,15,3.0223678130284544,4044
1550089054724,22,male,other,no,roseChart,73,60,3.7142455176661224,17559
1550089054724,22,male,other,no,roseChart,22,10,3.599912842187128,14354
1550089054724,22,male,other,no,barChart,46,50,2.0443941193584534,4280
1550089054724,22,male,other,no,roseChart,65,60,2.357552004618084,6548
1550089054724,22,male,other,no,barChart,63,70,2.8328900141647417,2276
1550089054724,22,male,other,no,pieChart,4,10,2.6147098441152083,7874
1550089054724,22,male,other,no,barChart,46,50,2.0443941193584534,12519
1550089054724,22,male,other,no,roseChart,76,65,3.4757334309663976,4729
1550089054724,22,male,other,no,roseChart,61,40,4.400879436282184,8467
1550089054724,22,male,other,no,roseChart,63,60,1.6438561897747248,2583
1550089054724,22,male,other,no,barChart,81,80,0.16992500144231237,3315
1550089054724,22,male,other,no,barChart,57,60,1.6438561897747248,3247
1550089054724,22,male,other,no,pieChart,97,95,1.0874628412503393,7059
1550089054724,22,male,other,no,roseChart,32,15,4.098032082960526,7166
1550089054724,22,male,other,no,pieChart,46,50,2.0443941193584534,4402
1550089054724,22,male,other,no,barChart,25,20,2.357552004618084,5671
1550089054724,22,male,other,no,pieChart,75,85,3.3398500028846247,9903
1550089054724,22,male,other,no,barChart,15,15,0,5800
1550089054724,22,male,other,no,roseChart,9,4,2.357552004618084,4823
1550089054724,22,male,other,no,pieChart,19,10,3.189824558880017,5824
1550089054724,22,male,other,no,barChart,55,60,2.357552004618084,2142
1550089054724,22,male,other,no,pieChart,36,20,4.011227255423254,5824
1550089054724,22,male,other,no,barChart,18,15,1.6438561897747248,5505
1550089054724,22,male,other,no,barChart,33,30,1.6438561897747248,3291
1550089054724,22,male,other,no,pieChart,89,100,3.4757334309663976,4011
1550089054724,22,male,other,no,barChart,67,70,1.6438561897747248,6440
1550089054724,22,male,other,no,roseChart,92,90,1.0874628412503393,9432
1550089054724,22,male,other,no,roseChart,68,60,3.0223678130284544,2921
1550089054724,22,male,other,no,roseChart,3,0,1.6438561897747248,2920
1550089054724,22,male,other,no,barChart,96,95,0.16992500144231237,3527
1550089054724,22,male,other,no,barChart,24,23,0.16992500144231237,16782
1550089054724,22,male,other,no,pieChart,85,90,2.357552004618084,3433
1550089054724,22,male,other,no,roseChart,11,5,2.6147098441152083,16316
1550089054724,22,male,other,no,pieChart,80,95,3.9188632372745946,2773
1550089054724,22,male,other,no,pieChart,83,90,2.8328900141647417,5525
1550089054724,22,male,other,no,barChart,64,60,2.0443941193584534,2808
1550089054724,22,male,other,no,roseChart,86,80,2.6147098441152083,4636
1550089054724,22,male,other,no,barChart,93,90,1.6438561897747248,2685
1550089054724,22,male,other,no,roseChart,88,78,3.3398500028846247,5252
1550089054724,22,male,other,no,pieChart,16,10,2.6147098441152083,10544
1550089054724,22,male,other,no,roseChart,23,17,2.6147098441152083,11267
1550089054724,22,male,other,no,roseChart,60,68,3.0223678130284544,4472
1550089054724,22,male,other,no,roseChart,67,66,0.16992500144231237,3926
1550089054724,22,male,other,no,barChart,70,70,0,6948
1550089054724,22,male,other,no,roseChart,6,2,2.0443941193584534,6513
1550089054724,22,male,other,no,barChart,74,70,2.0443941193584534,3851
1550089054724,22,male,other,no,barChart,6,5,0.16992500144231237,5930
1550089054724,22,male,other,no,pieChart,33,15,4.1799090900149345,12983
1550089054724,22,male,other,no,pieChart,59,80,4.400879436282184,4557
1550089054724,22,male,other,no,pieChart,11,15,2.0443941193584534,4666
1550089054724,22,male,other,no,pieChart,90,90,0,2568
1550089054724,22,male,other,no,pieChart,86,95,3.189824558880017,2806
1550089054724,22,male,other,no,pieChart,90,100,3.3398500028846247,2093
