id,age,gender,race,sexuality,chartType,actualValue,perceivedValue,error,time
1550347672734,12,other,indian,decline,barChart,18,12,2.6147098441152083,921
1550347672734,12,other,indian,decline,pieChart,69,12,5.836050355058069,213
1550347672734,12,other,indian,decline,roseChart,87,12,6.231221180711185,154
1550347672734,12,other,indian,decline,pieChart,21,1,4.330916878114617,146
1550347672734,12,other,indian,decline,barChart,57,1,5.810571634741147,126
1550347672734,12,other,indian,decline,roseChart,17,1,4.011227255423254,176
1550347672734,12,other,indian,decline,barChart,5,1,2.0443941193584534,150
1550347672734,12,other,indian,decline,pieChart,100,1,6.631177055703978,127
1550347672734,12,other,indian,decline,pieChart,93,1,6.525520809095069,160
1550347672734,12,other,indian,decline,pieChart,72,1,6.152284842306582,106
1550347672734,12,other,indian,decline,pieChart,22,1,4.400879436282184,132
1550347672734,12,other,indian,decline,roseChart,0,1,0.16992500144231237,400
1550347672734,12,other,indian,decline,roseChart,0,1,0.16992500144231237,152
1550347672734,12,other,indian,decline,roseChart,100,1,6.631177055703978,176
1550347672734,12,other,indian,decline,barChart,30,1,4.864186144654281,147
1550347672734,12,other,indian,decline,roseChart,66,1,6.025139562278508,149
1550347672734,12,other,indian,decline,barChart,17,1,4.011227255423254,153
1550347672734,12,other,indian,decline,pieChart,45,1,5.463524373271181,156
1550347672734,12,other,indian,decline,barChart,15,1,3.820178962415188,189
1550347672734,12,other,indian,decline,pieChart,59,1,5.861086905995394,120
1550347672734,12,other,indian,decline,pieChart,74,1,6.1922928144707665,167
1550347672734,12,other,indian,decline,barChart,14,1,3.7142455176661224,151
1550347672734,12,other,indian,decline,pieChart,62,1,5.933690654952234,179
1550347672734,12,other,indian,decline,barChart,19,1,4.1799090900149345,177
1550347672734,12,other,indian,decline,barChart,9,1,3.0223678130284544,105
1550347672734,12,other,indian,decline,roseChart,89,11,6.28771237954945,671
1550347672734,12,other,indian,decline,roseChart,50,1,5.618385502258606,82
1550347672734,12,other,indian,decline,roseChart,64,1,5.980139577639157,149
1550347672734,12,other,indian,decline,pieChart,11,1,3.3398500028846247,198
1550347672734,12,other,indian,decline,barChart,76,1,6.231221180711185,167
1550347672734,12,other,indian,decline,roseChart,66,1,6.025139562278508,132
1550347672734,12,other,indian,decline,pieChart,35,1,5.092757140919852,518
1550347672734,12,other,indian,decline,roseChart,85,1,6.394462694610317,178
1550347672734,12,other,indian,decline,barChart,1,1,0,159
1550347672734,12,other,indian,decline,pieChart,24,1,4.531381460516312,179
1550347672734,12,other,indian,decline,barChart,40,1,5.290018846932618,145
1550347672734,12,other,indian,decline,roseChart,10,1,3.189824558880017,159
1550347672734,12,other,indian,decline,barChart,55,1,5.7582232147267245,201
1550347672734,12,other,indian,decline,roseChart,40,1,5.290018846932618,168
1550347672734,12,other,indian,decline,pieChart,42,1,5.361943773735241,111
1550347672734,12,other,indian,decline,barChart,98,1,6.60177078840771,149
1550347672734,12,other,indian,decline,barChart,6,1,2.357552004618084,171
1550347672734,12,other,indian,decline,pieChart,71,1,6.1318569606087925,502
1550347672734,12,other,indian,decline,barChart,96,1,6.571752643503546,173
1550347672734,12,other,indian,decline,barChart,30,1,4.864186144654281,166
1550347672734,12,other,indian,decline,pieChart,61,1,5.909893083770042,179
1550347672734,12,other,indian,decline,roseChart,92,1,6.509775004326937,141
1550347672734,12,other,indian,decline,barChart,92,1,6.509775004326937,145
1550347672734,12,other,indian,decline,pieChart,87,1,6.428360172704291,185
1550347672734,12,other,indian,decline,pieChart,67,1,6.047123912114026,116
1550347672734,12,other,indian,decline,pieChart,94,1,6.541096615349524,488
1550347672734,12,other,indian,decline,roseChart,1,1,0,176
1550347672734,12,other,indian,decline,barChart,26,1,4.651051691178929,189
1550347672734,12,other,indian,decline,pieChart,69,1,6.090112419664289,192
1550347672734,12,other,indian,decline,roseChart,98,1,6.60177078840771,167
1550347672734,12,other,indian,decline,roseChart,57,1,5.810571634741147,169
1550347672734,12,other,indian,decline,barChart,17,1,4.011227255423254,136
1550347672734,12,other,indian,decline,roseChart,82,1,6.342074667999139,197
1550347672734,12,other,indian,decline,roseChart,77,1,6.250298417906333,138
1550347672734,12,other,indian,decline,roseChart,19,11,3.0223678130284544,425
