id,age,gender,race,sexuality,chartType,actualValue,perceivedValue,error,time
1550012953146,20,male,asian,decline,pieChart,70,66,2.0443941193584534,62421
1550012953146,20,male,asian,decline,pieChart,4,7,1.6438561897747248,8734
1550012953146,20,male,asian,decline,barChart,31,27,2.0443941193584534,6990
1550012953146,20,male,asian,decline,barChart,85,85,0,6591
1550012953146,20,male,asian,decline,roseChart,51,50,0.16992500144231237,26379
1550012953146,20,male,asian,decline,roseChart,63,75,3.599912842187128,11368
1550012953146,20,male,asian,decline,pieChart,94,100,2.6147098441152083,5258
1550012953146,20,male,asian,decline,pieChart,31,25,2.6147098441152083,9504
1550012953146,20,male,asian,decline,roseChart,92,100,3.0223678130284544,4661
1550012953146,20,male,asian,decline,roseChart,20,10,3.3398500028846247,4642
1550012953146,20,male,asian,decline,pieChart,50,50,0,4788
1550012953146,20,male,asian,decline,pieChart,84,95,3.4757334309663976,26897
1550012953146,20,male,asian,decline,barChart,80,80,0,6057
1550012953146,20,male,asian,decline,barChart,29,25,2.0443941193584534,5193
1550012953146,20,male,asian,decline,barChart,9,15,2.6147098441152083,4320
1550012953146,20,male,asian,decline,pieChart,76,67,3.189824558880017,9388
1550012953146,20,male,asian,decline,pieChart,59,55,2.0443941193584534,8452
1550012953146,20,male,asian,decline,roseChart,1,0,0.16992500144231237,21323
1550012953146,20,male,asian,decline,roseChart,79,73,2.6147098441152083,11465
1550012953146,20,male,asian,decline,pieChart,32,33,0.16992500144231237,4137
1550012953146,20,male,asian,decline,roseChart,86,85,0.16992500144231237,7853
1550012953146,20,male,asian,decline,roseChart,24,13,3.4757334309663976,5152
1550012953146,20,male,asian,decline,roseChart,9,4,2.357552004618084,6738
1550012953146,20,male,asian,decline,roseChart,5,2,1.6438561897747248,9812
1550012953146,20,male,asian,decline,pieChart,91,100,3.189824558880017,3159
1550012953146,20,male,asian,decline,pieChart,88,75,3.7142455176661224,19774
1550012953146,20,male,asian,decline,pieChart,16,10,2.6147098441152083,5399
1550012953146,20,male,asian,decline,roseChart,75,83,3.0223678130284544,5134
1550012953146,20,male,asian,decline,barChart,70,80,3.3398500028846247,13495
1550012953146,20,male,asian,decline,pieChart,95,98,1.6438561897747248,4364
1550012953146,20,male,asian,decline,pieChart,77,89,3.599912842187128,4407
1550012953146,20,male,asian,decline,barChart,38,32,2.6147098441152083,7970
1550012953146,20,male,asian,decline,roseChart,95,96,0.16992500144231237,6300
1550012953146,20,male,asian,decline,pieChart,88,81,2.8328900141647417,7718
1550012953146,20,male,asian,decline,roseChart,27,7,4.330916878114617,11027
1550012953146,20,male,asian,decline,pieChart,46,49,1.6438561897747248,5125
1550012953146,20,male,asian,decline,barChart,97,98,0.16992500144231237,4808
1550012953146,20,male,asian,decline,roseChart,56,47,3.189824558880017,7120
1550012953146,20,male,asian,decline,barChart,76,79,1.6438561897747248,8117
1550012953146,20,male,asian,decline,barChart,80,87,2.8328900141647417,4978
1550012953146,20,male,asian,decline,roseChart,2,0,1.0874628412503393,2561
1550012953146,20,male,asian,decline,barChart,19,13,2.6147098441152083,6962
1550012953146,20,male,asian,decline,pieChart,27,20,2.8328900141647417,6120
1550012953146,20,male,asian,decline,roseChart,40,17,4.531381460516312,36299
1550012953146,20,male,asian,decline,roseChart,40,20,4.330916878114617,4803
1550012953146,20,male,asian,decline,barChart,0,0,0,1723
1550012953146,20,male,asian,decline,roseChart,59,50,3.189824558880017,4757
1550012953146,20,male,asian,decline,barChart,73,80,2.8328900141647417,4087
1550012953146,20,male,asian,decline,pieChart,24,19,2.357552004618084,5795
1550012953146,20,male,asian,decline,roseChart,48,43,2.357552004618084,8401
1550012953146,20,male,asian,decline,barChart,10,11,0.16992500144231237,5490
1550012953146,20,male,asian,decline,pieChart,21,21,0,15195
1550012953146,20,male,asian,decline,pieChart,6,9,1.6438561897747248,6785
1550012953146,20,male,asian,decline,barChart,72,73,0.16992500144231237,10282
1550012953146,20,male,asian,decline,barChart,89,87,1.0874628412503393,6756
1550012953146,20,male,asian,decline,barChart,22,17,2.357552004618084,6678
1550012953146,20,male,asian,decline,roseChart,98,91,2.8328900141647417,5436
1550012953146,20,male,asian,decline,barChart,2,5,1.6438561897747248,5681
1550012953146,20,male,asian,decline,barChart,75,77,1.0874628412503393,4438
1550012953146,20,male,asian,decline,barChart,78,84,2.6147098441152083,4036
