id,age,gender,race,sexuality,chartType,actualValue,perceivedValue,error,time
1550014404589,20,male,asian,no,barChart,8,5,1.6438561897747248,83096
1550014404589,20,male,asian,no,roseChart,96,90,2.6147098441152083,73056
1550014404589,20,male,asian,no,barChart,76,60,4.011227255423254,31573
1550014404589,20,male,asian,no,barChart,82,75,2.8328900141647417,4374
1550014404589,20,male,asian,no,pieChart,14,10,2.0443941193584534,29511
1550014404589,20,male,asian,no,barChart,24,25,0.16992500144231237,11941
1550014404589,20,male,asian,no,roseChart,89,95,2.6147098441152083,15748
1550014404589,20,male,asian,no,barChart,96,99,1.6438561897747248,6114
1550014404589,20,male,asian,no,pieChart,55,50,2.357552004618084,10784
1550014404589,20,male,asian,no,pieChart,47,50,1.6438561897747248,17003
1550014404589,20,male,asian,no,pieChart,8,10,1.0874628412503393,14764
1550014404589,20,male,asian,no,barChart,8,10,1.0874628412503393,4204
1550014404589,20,male,asian,no,pieChart,63,45,4.1799090900149345,7477
1550014404589,20,male,asian,no,roseChart,16,12,2.0443941193584534,26042
1550014404589,20,male,asian,no,barChart,77,70,2.8328900141647417,6616
1550014404589,20,male,asian,no,roseChart,9,15,2.6147098441152083,7879
1550014404589,20,male,asian,no,roseChart,37,15,4.467605550082998,9122
1550014404589,20,male,asian,no,roseChart,14,5,3.189824558880017,8826
1550014404589,20,male,asian,no,barChart,98,99,0.16992500144231237,4033
1550014404589,20,male,asian,no,pieChart,46,40,2.6147098441152083,7072
1550014404589,20,male,asian,no,pieChart,52,50,1.0874628412503393,4930
1550014404589,20,male,asian,no,roseChart,14,0,3.820178962415188,6703
1550014404589,20,male,asian,no,roseChart,17,5,3.599912842187128,5894
1550014404589,20,male,asian,no,roseChart,68,50,4.1799090900149345,6242
1550014404589,20,male,asian,no,roseChart,39,35,2.0443941193584534,16152
1550014404589,20,male,asian,no,pieChart,88,75,3.7142455176661224,3934
1550014404589,20,male,asian,no,pieChart,67,60,2.8328900141647417,3726
1550014404589,20,male,asian,no,barChart,54,50,2.0443941193584534,3463
1550014404589,20,male,asian,no,pieChart,77,80,1.6438561897747248,4374
1550014404589,20,male,asian,no,barChart,87,85,1.0874628412503393,5022
1550014404589,20,male,asian,no,pieChart,41,50,3.189824558880017,6629
1550014404589,20,male,asian,no,roseChart,30,15,3.9188632372745946,6562
1550014404589,20,male,asian,no,roseChart,2,0,1.0874628412503393,14317
1550014404589,20,male,asian,no,pieChart,22,10,3.599912842187128,8793
1550014404589,20,male,asian,no,pieChart,27,15,3.599912842187128,2453
1550014404589,20,male,asian,no,barChart,38,35,1.6438561897747248,4241
1550014404589,20,male,asian,no,barChart,76,40,5.174925682500679,3378
1550014404589,20,male,asian,no,roseChart,73,65,3.0223678130284544,5741
1550014404589,20,male,asian,no,roseChart,47,30,4.098032082960526,5724
1550014404589,20,male,asian,no,barChart,4,5,0.16992500144231237,11766
1550014404589,20,male,asian,no,barChart,11,15,2.0443941193584534,2561
1550014404589,20,male,asian,no,roseChart,24,10,3.820178962415188,7486
1550014404589,20,male,asian,no,roseChart,48,20,4.813781191217037,6300
1550014404589,20,male,asian,no,roseChart,36,10,4.7073591320808825,4283
1550014404589,20,male,asian,no,pieChart,82,85,1.6438561897747248,5834
1550014404589,20,male,asian,no,barChart,28,33,2.357552004618084,3514
1550014404589,20,male,asian,no,barChart,65,66,0.16992500144231237,2846
1550014404589,20,male,asian,no,pieChart,38,33,2.357552004618084,9256
1550014404589,20,male,asian,no,roseChart,38,25,3.7142455176661224,6392
1550014404589,20,male,asian,no,roseChart,28,20,3.0223678130284544,4461
1550014404589,20,male,asian,no,pieChart,16,15,0.16992500144231237,3445
1550014404589,20,male,asian,no,roseChart,91,70,4.400879436282184,8180
1550014404589,20,male,asian,no,barChart,76,75,0.16992500144231237,9505
1550014404589,20,male,asian,no,barChart,18,20,1.0874628412503393,6686
1550014404589,20,male,asian,no,pieChart,72,70,1.0874628412503393,6342
1550014404589,20,male,asian,no,pieChart,57,66,3.189824558880017,6976
1550014404589,20,male,asian,no,pieChart,81,10,6.152284842306582,3852
1550014404589,20,male,asian,no,pieChart,58,50,3.0223678130284544,5325
1550014404589,20,male,asian,no,barChart,55,50,2.357552004618084,15506
1550014404589,20,male,asian,no,barChart,98,99,0.16992500144231237,4448
