id,age,gender,race,sexuality,chartType,actualValue,perceivedValue,error,time
1550011478983,21,female,other,yes,pieChart,87,78,3.189824558880017,24587
1550011478983,21,female,other,yes,roseChart,81,76,2.357552004618084,62056
1550011478983,21,female,other,yes,barChart,85,91,2.6147098441152083,11217
1550011478983,21,female,other,yes,pieChart,52,49,1.6438561897747248,7580
1550011478983,21,female,other,yes,pieChart,77,86,3.189824558880017,18477
1550011478983,21,female,other,yes,pieChart,38,38,0,7091
1550011478983,21,female,other,yes,pieChart,33,35,1.0874628412503393,19030
1550011478983,21,female,other,yes,roseChart,36,19,4.098032082960526,21448
1550011478983,21,female,other,yes,pieChart,77,83,2.6147098441152083,9722
1550011478983,21,female,other,yes,roseChart,65,52,3.7142455176661224,14463
1550011478983,21,female,other,yes,barChart,37,28,3.189824558880017,13697
1550011478983,21,female,other,yes,pieChart,31,31,0,11549
1550011478983,21,female,other,yes,roseChart,50,29,4.400879436282184,14679
1550011478983,21,female,other,yes,roseChart,48,19,4.864186144654281,5873
1550011478983,21,female,other,yes,roseChart,97,95,1.0874628412503393,9739
1550011478983,21,female,other,yes,pieChart,39,43,2.0443941193584534,9504
1550011478983,21,female,other,yes,pieChart,86,86,0,5748
1550011478983,21,female,other,yes,barChart,83,91,3.0223678130284544,13744
1550011478983,21,female,other,yes,roseChart,57,33,4.592457037268081,5029
1550011478983,21,female,other,yes,barChart,95,97,1.0874628412503393,7786
1550011478983,21,female,other,yes,pieChart,50,47,1.6438561897747248,5961
1550011478983,21,female,other,yes,pieChart,58,67,3.189824558880017,7827
1550011478983,21,female,other,yes,barChart,91,98,2.8328900141647417,5424
1550011478983,21,female,other,yes,roseChart,87,93,2.6147098441152083,8163
1550011478983,21,female,other,yes,barChart,71,73,1.0874628412503393,5503
1550011478983,21,female,other,yes,pieChart,4,14,3.3398500028846247,4877
1550011478983,21,female,other,yes,pieChart,20,23,1.6438561897747248,3943
1550011478983,21,female,other,yes,roseChart,83,78,2.357552004618084,3847
1550011478983,21,female,other,yes,roseChart,40,19,4.400879436282184,5477
1550011478983,21,female,other,yes,barChart,96,89,2.8328900141647417,3592
1550011478983,21,female,other,yes,roseChart,91,93,1.0874628412503393,5465
1550011478983,21,female,other,yes,pieChart,51,47,2.0443941193584534,9750
1550011478983,21,female,other,yes,pieChart,24,26,1.0874628412503393,5218
1550011478983,21,female,other,yes,barChart,18,16,1.0874628412503393,5273
1550011478983,21,female,other,yes,barChart,60,64,2.0443941193584534,8335
1550011478983,21,female,other,yes,pieChart,90,90,0,6399
1550011478983,21,female,other,yes,roseChart,74,26,5.588714635582264,7142
1550011478983,21,female,other,yes,pieChart,14,16,1.0874628412503393,5123
1550011478983,21,female,other,yes,pieChart,64,62,1.0874628412503393,8667
1550011478983,21,female,other,yes,barChart,0,0,0,15991
1550011478983,21,female,other,yes,roseChart,23,17,2.6147098441152083,8828
1550011478983,21,female,other,yes,roseChart,99,92,2.8328900141647417,7846
1550011478983,21,female,other,yes,barChart,36,28,3.0223678130284544,4844
1550011478983,21,female,other,yes,pieChart,30,29,0.16992500144231237,6235
1550011478983,21,female,other,yes,roseChart,27,78,5.675957032941749,9732
1550011478983,21,female,other,yes,pieChart,85,84,0.16992500144231237,9075
1550011478983,21,female,other,yes,roseChart,100,85,3.9188632372745946,4387
1550011478983,21,female,other,yes,roseChart,55,47,3.0223678130284544,17251
1550011478983,21,female,other,yes,barChart,41,37,2.0443941193584534,3717
1550011478983,21,female,other,yes,barChart,63,61,1.0874628412503393,5477
1550011478983,21,female,other,yes,barChart,3,8,2.357552004618084,4838
1550011478983,21,female,other,yes,roseChart,41,27,3.820178962415188,7520
1550011478983,21,female,other,yes,roseChart,53,33,4.330916878114617,5245
1550011478983,21,female,other,yes,roseChart,6,1,2.357552004618084,12374
1550011478983,21,female,other,yes,barChart,13,9,2.0443941193584534,6566
1550011478983,21,female,other,yes,barChart,44,43,0.16992500144231237,10991
1550011478983,21,female,other,yes,barChart,98,93,2.357552004618084,5136
1550011478983,21,female,other,yes,barChart,46,47,0.16992500144231237,5709
1550011478983,21,female,other,yes,barChart,94,86,3.0223678130284544,8438
1550011478983,21,female,other,yes,barChart,19,21,1.0874628412503393,5993
