id,age,gender,race,sexuality,chartType,actualValue,perceivedValue,error,time
1550012144859,18,female,white,yes,roseChart,59,33,4.7073591320808825,82842
1550012144859,18,female,white,yes,barChart,24,25,0.16992500144231237,15091
1550012144859,18,female,white,yes,pieChart,60,85,4.651051691178929,13553
1550012144859,18,female,white,yes,barChart,56,75,4.257387842692652,19363
1550012144859,18,female,white,yes,pieChart,52,66,3.820178962415188,23131
1550012144859,18,female,white,yes,pieChart,25,20,2.357552004618084,11640
1550012144859,18,female,white,yes,roseChart,97,100,1.6438561897747248,51239
1550012144859,18,female,white,yes,barChart,46,40,2.6147098441152083,17558
1550012144859,18,female,white,yes,roseChart,66,60,2.6147098441152083,19091
1550012144859,18,female,white,yes,barChart,27,30,1.6438561897747248,5570
1550012144859,18,female,white,yes,pieChart,52,70,4.1799090900149345,15373
1550012144859,18,female,white,yes,barChart,41,35,2.6147098441152083,19264
1550012144859,18,female,white,yes,pieChart,41,80,5.290018846932618,6059
1550012144859,18,female,white,yes,pieChart,24,25,0.16992500144231237,10111
1550012144859,18,female,white,yes,roseChart,90,90,0,6250
1550012144859,18,female,white,yes,barChart,61,65,2.0443941193584534,21741
1550012144859,18,female,white,yes,pieChart,8,25,4.098032082960526,29765
1550012144859,18,female,white,yes,barChart,66,33,5.049848549450561,9671
1550012144859,18,female,white,yes,barChart,24,20,2.0443941193584534,15843
1550012144859,18,female,white,yes,roseChart,100,100,0,6012
1550012144859,18,female,white,yes,barChart,58,60,1.0874628412503393,11896
1550012144859,18,female,white,yes,barChart,95,96,0.16992500144231237,7469
1550012144859,18,female,white,yes,barChart,46,50,2.0443941193584534,15016
1550012144859,18,female,white,yes,pieChart,79,85,2.6147098441152083,12590
1550012144859,18,female,white,yes,pieChart,52,75,4.531381460516312,12103
1550012144859,18,female,white,yes,roseChart,31,20,3.4757334309663976,8390
1550012144859,18,female,white,yes,barChart,37,35,1.0874628412503393,10706
1550012144859,18,female,white,yes,roseChart,63,50,3.7142455176661224,7974
1550012144859,18,female,white,yes,roseChart,77,70,2.8328900141647417,13272
1550012144859,18,female,white,yes,pieChart,40,40,0,9470
1550012144859,18,female,white,yes,pieChart,3,12,3.189824558880017,5656
1550012144859,18,female,white,yes,roseChart,22,15,2.8328900141647417,5602
1550012144859,18,female,white,yes,barChart,39,36,1.6438561897747248,10495
1550012144859,18,female,white,yes,pieChart,44,55,3.4757334309663976,7773
1550012144859,18,female,white,yes,pieChart,11,15,2.0443941193584534,12653
1550012144859,18,female,white,yes,roseChart,31,33,1.0874628412503393,7164
1550012144859,18,female,white,yes,barChart,96,96,0,6781
1550012144859,18,female,white,yes,pieChart,42,89,5.5584207132686645,7203
1550012144859,18,female,white,yes,pieChart,90,100,3.3398500028846247,11711
1550012144859,18,female,white,yes,barChart,20,20,0,13839
1550012144859,18,female,white,yes,roseChart,91,100,3.189824558880017,3682
1550012144859,18,female,white,yes,roseChart,12,12,0,4700
1550012144859,18,female,white,yes,pieChart,61,60,0.16992500144231237,7562
1550012144859,18,female,white,yes,barChart,85,40,5.495855026887171,10907
1550012144859,18,female,white,yes,roseChart,21,15,2.6147098441152083,8301
1550012144859,18,female,white,yes,barChart,97,96,0.16992500144231237,4808
1550012144859,18,female,white,yes,roseChart,12,10,1.0874628412503393,9519
1550012144859,18,female,white,yes,roseChart,87,98,3.4757334309663976,6399
1550012144859,18,female,white,yes,pieChart,61,87,4.7073591320808825,8896
1550012144859,18,female,white,yes,pieChart,93,100,2.8328900141647417,3700
1550012144859,18,female,white,yes,pieChart,98,99,0.16992500144231237,4451
1550012144859,18,female,white,yes,barChart,45,56,3.4757334309663976,8323
1550012144859,18,female,white,yes,pieChart,32,30,1.0874628412503393,9484
1550012144859,18,female,white,yes,roseChart,78,80,1.0874628412503393,9475
1550012144859,18,female,white,yes,roseChart,96,95,0.16992500144231237,6328
1550012144859,18,female,white,yes,roseChart,53,45,3.0223678130284544,4910
1550012144859,18,female,white,yes,roseChart,78,70,3.0223678130284544,9203
1550012144859,18,female,white,yes,roseChart,15,93,6.28771237954945,7193
1550012144859,18,female,white,yes,barChart,59,60,0.16992500144231237,12393
1550012144859,18,female,white,yes,barChart,37,33,2.0443941193584534,9311
